driverId,week,hours-logged,miles-logged
69,8,62,1200
69,50,74,1400
29,23,65,3100
71,10,64,4000
71,39,64,3400
27,52,80,400
43,11,70,1900
42,44,65,3500
87,40,80,300
85,46,78,3300
14,29,54,2800
53,23,79,2500
47,8,69,3100
95,14,67,700
50,48,70,2600
18,48,65,700
28,48,58,1600
91,33,58,2800
11,33,71,1000
90,17,78,1700
12,9,68,800
29,17,50,1200
91,45,73,2700
19,12,66,1400
71,40,65,4000
47,40,50,100
38,48,64,1200
96,18,60,200
52,13,74,500
100,23,53,2600
41,21,75,2800
94,22,74,100
99,33,61,100
77,19,69,1100
61,48,55,1400
36,21,74,1500
20,49,66,2700
99,49,78,1400
92,2,62,400
16,24,75,3500
54,22,62,2200
73,39,70,2200
65,2,73,3000
99,28,58,1200
32,47,71,200
13,4,63,1900
31,4,69,1800
22,9,66,3600
55,1,68,800
91,5,54,2600
63,20,80,600
104,18,69,2800
48,12,67,2400
48,9,62,1800
95,24,57,1500
98,33,69,900
105,52,62,300
18,49,54,2300
42,21,61,3300
47,36,78,100
10,48,53,1900
102,38,56,2600
75,21,57,3100
10,8,68,3000
60,46,77,500
19,40,78,2400
53,23,73,2900
83,43,51,1600
25,37,56,1300
62,21,78,3600
23,44,70,3600
106,43,50,1700
71,42,63,2500
63,8,59,3100
106,42,72,2800
88,5,52,1200
11,34,58,1800
93,14,50,1500
52,44,56,100
92,24,59,3500
101,1,60,3900
29,50,66,1200
51,44,54,1200
77,9,65,3700
61,23,68,2700
52,18,75,3600
70,51,55,2400
13,21,63,1100
40,3,56,800
64,16,62,300
109,18,78,900
56,27,54,1300
35,24,73,3200
13,1,62,1400
82,13,70,2700
96,51,51,1000
99,22,76,500
102,42,77,3500
49,11,80,3700
26,30,67,2900
42,28,64,2100
109,11,55,800
23,33,50,3600
65,11,75,4000
17,20,76,3500
11,30,68,2900
51,44,51,3100
12,19,76,1600
87,40,63,2800
27,2,67,600
49,39,74,4000
74,1,60,2100
14,51,67,2700
58,17,69,2800
57,4,64,2100
37,41,78,1600
50,31,65,2200
12,24,72,1000
35,13,80,3300
101,44,80,200
68,9,57,1000
68,25,68,400
66,33,50,1500
86,32,66,3300
37,41,80,2500
53,49,76,1300
82,14,53,3800
30,28,63,1900
17,26,50,300
76,23,56,3800
101,45,70,100
82,46,59,2200
100,47,64,3900
103,24,76,500
49,17,55,2000
62,45,75,400
106,34,52,2000
108,25,51,900
30,12,63,1600
66,3,55,1000
71,26,52,3300
65,34,54,1800
103,45,60,3800
23,25,78,2600
104,45,55,1900
75,10,74,2300
91,11,68,400
85,45,52,3300
46,10,51,3800
58,32,71,4000
88,20,76,2400
70,37,61,2800
105,23,67,1700
85,34,77,3400
10,18,52,700
89,22,61,1600
55,41,55,1300
94,25,80,3400
34,7,58,100
64,20,60,600
37,8,71,3200
17,24,52,1100
14,14,80,3600
56,30,59,1700
95,27,64,400
76,11,57,200
97,21,51,1600
11,51,80,2300
107,6,53,2800
81,4,76,2100
82,19,63,1000
44,23,51,2000
15,44,55,0
57,20,73,800
34,34,77,700
16,44,79,1300
53,27,66,400
22,6,51,1200
102,27,71,2600
41,18,62,3400
40,27,79,1200
30,43,77,3400
75,3,72,2800
62,19,69,1200
92,31,54,2200
90,42,77,1700
47,49,76,3000
31,32,75,2900
38,5,68,2300
71,38,61,2600
27,38,73,2400
75,44,60,2100
71,3,66,0
101,21,61,2700
61,26,57,3100
40,18,79,3500
40,17,78,500
58,15,55,1300
53,27,68,4000
85,44,52,2700
63,41,51,2900
20,16,51,2500
25,21,72,1800
24,18,70,3200
37,1,77,1800
47,24,76,2200
89,3,77,500
24,52,61,400
35,39,50,1800
63,45,61,100
55,43,79,3300
22,44,68,100
31,29,70,2600
18,43,80,1200
92,33,62,2800
85,26,80,3900
84,12,60,1900
17,19,50,1200
37,14,65,3200
23,25,79,0
11,23,71,4000
108,28,80,1500
67,35,54,1500
36,49,50,3900
77,23,55,2600
40,44,73,3000
35,2,61,200
93,5,63,1700
101,35,78,800
97,24,54,1000
18,35,75,100
85,37,55,1100
42,36,57,1900
52,19,76,800
68,5,77,1800
89,24,53,3500
62,47,52,2800
98,23,58,500
93,15,67,3700
42,42,72,3400
95,14,52,3400
13,34,53,2600
103,5,50,1200
35,24,80,3900
88,24,66,1800
21,38,62,2700
81,7,50,0
84,12,76,900
96,52,72,3400
105,30,57,4000
64,14,70,2500
11,22,58,600
104,41,70,600
82,25,69,1600
14,10,55,1300
40,16,50,3400
40,49,58,2100
41,22,78,2600
20,19,71,1000
97,19,57,3200
39,6,69,1100
93,43,55,3300
34,51,67,0
47,13,59,3600
59,35,62,3400
85,15,71,300
56,22,62,3400
69,16,53,2100
83,40,69,2500
48,37,53,2400
58,11,66,500
40,46,62,3500
61,45,53,1600
54,39,73,100
93,6,75,100
41,10,52,800
80,26,80,200
89,6,59,1300
70,31,53,3900
89,45,51,2000
16,28,68,2400
48,18,74,100
19,22,66,600
48,33,60,3800
40,44,66,3500
93,10,71,3500
95,49,73,1000
18,32,64,1700
56,33,58,2300
40,17,50,700
78,21,67,2600
68,3,54,3100
91,41,76,1500
56,45,58,3700
89,19,74,0
62,50,54,3500
33,36,67,1300
89,10,59,1000
73,9,70,1600
58,47,75,3900
40,33,54,2700
106,12,67,2200
109,43,53,2400
62,36,59,1900
71,19,58,3400
109,33,54,2000
103,48,74,2400
73,14,79,3600
48,36,75,800
87,4,68,1900
99,30,67,1800
36,4,58,1700
84,8,70,700
98,12,56,3000
61,45,74,1600
105,16,76,500
92,45,58,1100
35,6,77,1200
67,24,55,1300
70,15,64,3700
43,36,71,3100
102,2,53,3600
21,2,70,800
14,30,73,2800
25,46,72,2600
66,52,73,2200
61,4,75,2800
61,33,51,500
44,33,59,2700
97,35,79,1400
85,46,78,1100
22,3,50,2700
26,26,68,2900
43,33,78,1700
51,12,59,0
63,26,80,800
23,31,50,100
57,28,71,200
74,48,65,1000
14,22,58,4000
26,36,50,3500
84,5,64,500
109,37,56,1400
37,3,68,2300
99,19,76,2600
25,34,70,0
109,48,74,3300
107,30,50,1700
18,31,51,3000
15,30,73,2100
26,21,65,500
40,13,55,3300
72,22,50,3300
57,18,53,3700
98,13,73,1800
71,47,60,1900
37,34,51,2600
92,9,75,2300
45,3,78,2400
58,12,63,1200
58,51,62,3000
77,6,79,3700
90,48,74,3800
15,25,75,1400
86,44,61,1100
104,4,67,1300
92,13,73,900
45,34,67,2600
46,25,58,3500
28,49,51,2300
14,38,73,3300
59,2,74,500
96,7,60,2100
53,10,55,3300
62,7,75,3600
51,43,75,3600
96,24,63,3800
31,44,69,3500
71,18,69,1100
50,39,51,400
56,45,59,2900
39,46,70,600
20,29,74,200
62,16,70,3800
99,11,53,1500
26,19,61,3400
85,38,71,3500
18,4,55,1000
65,21,52,100
14,21,75,3600
73,7,57,1200
108,7,69,500
12,21,78,500
32,39,70,1500
95,43,79,3800
54,47,80,400
73,48,73,3300
73,35,68,2100
26,41,80,3100
46,19,61,2500
75,38,71,2700
30,7,55,3700
106,38,61,2300
57,33,56,1800
27,37,51,3400
72,44,76,700
32,8,72,1800
104,11,69,2500
49,14,71,2400
69,44,68,900
70,35,53,2600
83,29,79,3300
71,27,71,2200
49,51,71,200
55,2,72,3400
10,50,78,2800
91,2,65,2000
41,14,62,2800
14,10,61,300
38,35,70,700
92,45,77,3800
93,40,66,2100
60,27,63,2600
44,17,50,2600
36,51,78,100
93,52,55,3300
65,30,79,600
20,11,73,2800
18,50,56,3800
104,28,66,500
71,42,72,4000
109,24,74,2900
101,16,50,500
34,34,63,3000
53,21,77,3900
100,23,76,1400
106,23,53,900
90,27,64,1600
42,1,64,500
29,13,50,600
67,20,62,1700
54,40,72,500
102,20,74,300
34,31,73,800
85,37,58,2300
45,11,73,3800
60,1,59,4000
68,52,72,400
39,32,66,100
19,20,65,3100
14,10,72,2300
74,26,80,1100
70,34,56,2900
68,4,54,3400
19,24,70,1100
37,20,73,800
16,40,64,3500
98,41,61,3400
21,50,61,2100
87,33,75,1300
58,43,52,2300
50,19,72,1600
69,22,64,1700
35,22,58,3400
15,19,75,900
60,8,79,1100
25,31,66,2100
33,37,68,600
70,28,52,2500
44,18,79,1000
99,21,60,500
12,48,57,1200
58,35,72,3600
21,17,62,1100
26,46,50,2300
104,47,57,1400
92,3,63,3800
63,5,65,3000
25,44,51,1800
105,50,77,3400
70,2,70,3100
80,46,68,3200
76,36,66,1200
37,1,63,2400
31,16,64,100
30,39,79,2000
30,2,75,1800
46,37,67,1000
89,23,59,2000
84,26,51,3900
66,15,73,1900
62,17,76,400
20,36,61,0
96,31,59,900
84,12,52,1700
45,39,78,1600
80,52,62,2300
46,49,53,1600
100,20,63,1600
68,9,63,3000
76,38,53,3700
31,6,57,3400
74,43,71,1600
51,24,53,3100
85,27,59,3000
